year,level,name,race,group,estimate,moe,share,sharemoe
2021,3_region,0900102,asian,ages25plus,11986,797,NA,NA
2021,3_region,0900102,asian,less_than_hs,517,145,0.04,0.012
2021,3_region,0900102,asian,high_school,1135,347,0.09,0.028
2021,3_region,0900102,asian,some_college_aa,578,166,0.05,0.013
2021,3_region,0900102,asian,bachelors_plus,9756,683,0.81,0.018
2021,3_region,0900102,aian,ages25plus,286,148,NA,NA
2021,3_region,0900102,aian,less_than_hs,30,63,0.1,0.213
2021,3_region,0900102,aian,high_school,73,84,0.26,0.262
2021,3_region,0900102,aian,some_college_aa,33,44,0.12,0.142
2021,3_region,0900102,aian,bachelors_plus,150,95,0.52,0.192
2021,3_region,0900102,other_race,ages25plus,18624,1351,NA,NA
2021,3_region,0900102,other_race,less_than_hs,5079,786,0.27,0.037
2021,3_region,0900102,other_race,high_school,4491,561,0.24,0.025
2021,3_region,0900102,other_race,some_college_aa,3595,552,0.19,0.026
2021,3_region,0900102,other_race,bachelors_plus,5459,767,0.29,0.035
2021,3_region,0900103,total,ages25plus,97343,2291,NA,NA
2021,3_region,0900103,total,less_than_hs,8590,785,0.09,0.008
2021,3_region,0900103,total,high_school,16442,1022,0.17,0.01
2021,3_region,0900103,total,some_college_aa,17472,973,0.18,0.009
2021,3_region,0900103,total,bachelors_plus,54839,1625,0.56,0.01
2021,3_region,0900103,white,ages25plus,63567,1715,NA,NA
2021,3_region,0900103,white,less_than_hs,1884,327,0.03,0.005
2021,3_region,0900103,white,high_school,8317,718,0.13,0.011
2021,3_region,0900103,white,some_college_aa,10297,773,0.16,0.011
2021,3_region,0900103,white,bachelors_plus,43069,1312,0.68,0.01
2021,3_region,0900103,black,ages25plus,8256,822,NA,NA
2021,3_region,0900103,black,less_than_hs,721,232,0.09,0.027
2021,3_region,0900103,black,high_school,2160,452,0.26,0.048
2021,3_region,0900103,black,some_college_aa,2778,439,0.34,0.041
2021,3_region,0900103,black,bachelors_plus,2597,475,0.31,0.048
2021,3_region,0900103,latino,ages25plus,18011,1164,NA,NA
2021,3_region,0900103,latino,less_than_hs,5487,610,0.3,0.028
2021,3_region,0900103,latino,high_school,5059,698,0.28,0.034
2021,3_region,0900103,latino,some_college_aa,3605,487,0.2,0.024
2021,3_region,0900103,latino,bachelors_plus,3860,508,0.21,0.025
2021,3_region,0900103,asian,ages25plus,5683,583,NA,NA
2021,3_region,0900103,asian,less_than_hs,425,159,0.07,0.027
2021,3_region,0900103,asian,high_school,382,145,0.07,0.025
2021,3_region,0900103,asian,some_college_aa,507,173,0.09,0.029
2021,3_region,0900103,asian,bachelors_plus,4369,514,0.77,0.044
2021,3_region,0900103,aian,ages25plus,262,136,NA,NA
2021,3_region,0900103,aian,less_than_hs,69,67,0.26,0.216
2021,3_region,0900103,aian,high_school,40,57,0.15,0.203
2021,3_region,0900103,aian,some_college_aa,55,72,0.21,0.252
2021,3_region,0900103,aian,bachelors_plus,98,74,0.37,0.205
2021,3_region,0900103,other_race,ages25plus,10318,989,NA,NA
2021,3_region,0900103,other_race,less_than_hs,2460,459,0.24,0.038
2021,3_region,0900103,other_race,high_school,2938,597,0.28,0.051
2021,3_region,0900103,other_race,some_college_aa,2076,400,0.2,0.034
2021,3_region,0900103,other_race,bachelors_plus,2844,500,0.28,0.041
2021,3_region,0900105,total,ages25plus,124340,2570,NA,NA
2021,3_region,0900105,total,less_than_hs,7421,654,0.06,0.005
2021,3_region,0900105,total,high_school,30489,1282,0.25,0.009
2021,3_region,0900105,total,some_college_aa,30325,1265,0.24,0.009
2021,3_region,0900105,total,bachelors_plus,56105,1712,0.45,0.01
2021,3_region,0900105,white,ages25plus,95760,2111,NA,NA
2021,3_region,0900105,white,less_than_hs,3935,433,0.04,0.004
2021,3_region,0900105,white,high_school,22627,1084,0.24,0.01
2021,3_region,0900105,white,some_college_aa,23058,1001,0.24,0.009
2021,3_region,0900105,white,bachelors_plus,46140,1446,0.48,0.011
2021,3_region,0900105,black,ages25plus,9264,883,NA,NA
2021,3_region,0900105,black,less_than_hs,938,277,0.1,0.028
2021,3_region,0900105,black,high_school,2274,404,0.25,0.037
2021,3_region,0900105,black,some_college_aa,2935,536,0.32,0.049
2021,3_region,0900105,black,bachelors_plus,3117,504,0.34,0.044
2021,3_region,0900105,latino,ages25plus,12647,988,NA,NA
2021,3_region,0900105,latino,less_than_hs,1814,329,0.14,0.023
2021,3_region,0900105,latino,high_school,4349,680,0.34,0.047
2021,3_region,0900105,latino,some_college_aa,3366,430,0.27,0.027
2021,3_region,0900105,latino,bachelors_plus,3118,470,0.25,0.032
2021,3_region,0900105,asian,ages25plus,4492,524,NA,NA
2021,3_region,0900105,asian,less_than_hs,610,227,0.14,0.048
2021,3_region,0900105,asian,high_school,401,151,0.09,0.032
2021,3_region,0900105,asian,some_college_aa,501,196,0.11,0.042
2021,3_region,0900105,asian,bachelors_plus,2980,402,0.66,0.045
2021,3_region,0900105,aian,ages25plus,218,184,NA,NA
2021,3_region,0900105,aian,less_than_hs,45,95,0.21,0.399
2021,3_region,0900105,aian,high_school,13,78,0.06,0.354
2021,3_region,0900105,aian,some_college_aa,55,84,0.25,0.321
2021,3_region,0900105,aian,bachelors_plus,105,108,0.48,0.283
2021,3_region,0900105,other_race,ages25plus,9020,947,NA,NA
2021,3_region,0900105,other_race,less_than_hs,1196,281,0.13,0.028
2021,3_region,0900105,other_race,high_school,3285,678,0.36,0.065
2021,3_region,0900105,other_race,some_college_aa,1900,360,0.21,0.033
2021,3_region,0900105,other_race,bachelors_plus,2639,477,0.29,0.043
2021,3_region,0900300,total,ages25plus,112981,2474,NA,NA
2021,3_region,0900300,total,less_than_hs,6495,620,0.06,0.005
2021,3_region,0900300,total,high_school,29321,1227,0.26,0.009
2021,3_region,0900300,total,some_college_aa,31147,1359,0.28,0.01
2021,3_region,0900300,total,bachelors_plus,46018,1544,0.41,0.01
2021,3_region,0900300,white,ages25plus,83359,1946,NA,NA
2021,3_region,0900300,white,less_than_hs,3444,448,0.04,0.005
2021,3_region,0900300,white,high_school,22646,1053,0.27,0.011
2021,3_region,0900300,white,some_college_aa,23785,1089,0.29,0.011
2021,3_region,0900300,white,bachelors_plus,33484,1136,0.4,0.01
2021,3_region,0900300,black,ages25plus,12632,1047,NA,NA
2021,3_region,0900300,black,less_than_hs,1277,277,0.1,0.02
2021,3_region,0900300,black,high_school,3252,438,0.26,0.027
2021,3_region,0900300,black,some_college_aa,3728,520,0.3,0.033
2021,3_region,0900300,black,bachelors_plus,4375,746,0.35,0.052
2021,3_region,0900300,latino,ages25plus,7018,667,NA,NA
2021,3_region,0900300,latino,less_than_hs,1170,247,0.17,0.031
2021,3_region,0900300,latino,high_school,1873,352,0.27,0.043
2021,3_region,0900300,latino,some_college_aa,2163,367,0.31,0.043
2021,3_region,0900300,latino,bachelors_plus,1812,354,0.26,0.044
2021,3_region,0900300,asian,ages25plus,6728,672,NA,NA
2021,3_region,0900300,asian,less_than_hs,388,129,0.06,0.018
2021,3_region,0900300,asian,high_school,918,280,0.14,0.039
2021,3_region,0900300,asian,some_college_aa,584,215,0.09,0.031
2021,3_region,0900300,asian,bachelors_plus,4838,558,0.72,0.041
2021,3_region,0900300,aian,ages25plus,69,169,NA,NA
2021,3_region,0900300,aian,less_than_hs,3,80,0.04,1.155
2021,3_region,0900300,aian,high_school,41,89,0.59,1.945
2021,3_region,0900300,aian,some_college_aa,13,80,0.19,1.064
2021,3_region,0900300,aian,bachelors_plus,12,90,0.17,1.233
2021,3_region,0900300,other_race,ages25plus,7328,789,NA,NA
2021,3_region,0900300,other_race,less_than_hs,1041,244,0.14,0.03
2021,3_region,0900300,other_race,high_school,1812,368,0.25,0.043
2021,3_region,0900300,other_race,some_college_aa,2131,442,0.29,0.052
2021,3_region,0900300,other_race,bachelors_plus,2344,481,0.32,0.056
2021,3_region,0900301,total,ages25plus,76966,2157,NA,NA
2021,3_region,0900301,total,less_than_hs,7678,722,0.1,0.009
2021,3_region,0900301,total,high_school,24494,1197,0.32,0.013
2021,3_region,0900301,total,some_college_aa,21596,1178,0.28,0.013
2021,3_region,0900301,total,bachelors_plus,23198,1144,0.3,0.012
2021,3_region,0900301,white,ages25plus,39414,1450,NA,NA
2021,3_region,0900301,white,less_than_hs,2337,316,0.06,0.008
2021,3_region,0900301,white,high_school,12481,837,0.32,0.018
2021,3_region,0900301,white,some_college_aa,11732,807,0.3,0.017
2021,3_region,0900301,white,bachelors_plus,12864,808,0.33,0.017
2021,3_region,0900301,black,ages25plus,14262,1081,NA,NA
2021,3_region,0900301,black,less_than_hs,1423,355,0.1,0.024
2021,3_region,0900301,black,high_school,5043,602,0.35,0.033
2021,3_region,0900301,black,some_college_aa,4685,697,0.33,0.042
2021,3_region,0900301,black,bachelors_plus,3111,440,0.22,0.026
2021,3_region,0900301,latino,ages25plus,16279,1222,NA,NA
2021,3_region,0900301,latino,less_than_hs,2873,453,0.18,0.024
2021,3_region,0900301,latino,high_school,6170,827,0.38,0.042
2021,3_region,0900301,latino,some_college_aa,4507,592,0.28,0.03
2021,3_region,0900301,latino,bachelors_plus,2729,504,0.17,0.028
2021,3_region,0900301,asian,ages25plus,6021,582,NA,NA
2021,3_region,0900301,asian,less_than_hs,910,261,0.15,0.041
2021,3_region,0900301,asian,high_school,717,198,0.12,0.031
2021,3_region,0900301,asian,some_college_aa,558,152,0.09,0.024
2021,3_region,0900301,asian,bachelors_plus,3836,456,0.64,0.044
2021,3_region,0900301,aian,ages25plus,155,116,NA,NA
2021,3_region,0900301,aian,less_than_hs,41,62,0.26,0.348
2021,3_region,0900301,aian,high_school,22,55,0.14,0.339
2021,3_region,0900301,aian,some_college_aa,68,63,0.44,0.24
2021,3_region,0900301,aian,bachelors_plus,24,52,0.15,0.315
2021,3_region,0900301,other_race,ages25plus,10078,1051,NA,NA
2021,3_region,0900301,other_race,less_than_hs,1317,301,0.13,0.027
2021,3_region,0900301,other_race,high_school,4031,761,0.4,0.063
2021,3_region,0900301,other_race,some_college_aa,2657,458,0.26,0.036
2021,3_region,0900301,other_race,bachelors_plus,2073,473,0.21,0.042
2021,3_region,0900303,total,ages25plus,118666,2453,NA,NA
2021,3_region,0900303,total,less_than_hs,5369,587,0.05,0.005
2021,3_region,0900303,total,high_school,16701,938,0.14,0.007
2021,3_region,0900303,total,some_college_aa,24728,1313,0.21,0.01
2021,3_region,0900303,total,bachelors_plus,71868,1752,0.61,0.008
2021,3_region,0900303,white,ages25plus,85796,1862,NA,NA
2021,3_region,0900303,white,less_than_hs,2122,359,0.02,0.004
2021,3_region,0900303,white,high_school,10060,695,0.12,0.008
2021,3_region,0900303,white,some_college_aa,17057,1034,0.2,0.011
2021,3_region,0900303,white,bachelors_plus,56557,1336,0.66,0.006
2021,3_region,0900303,black,ages25plus,13240,1003,NA,NA
2021,3_region,0900303,black,less_than_hs,1140,295,0.09,0.021
2021,3_region,0900303,black,high_school,3730,468,0.28,0.028
2021,3_region,0900303,black,some_college_aa,4201,591,0.32,0.038
2021,3_region,0900303,black,bachelors_plus,4169,592,0.31,0.038
2021,3_region,0900303,latino,ages25plus,8617,764,NA,NA
2021,3_region,0900303,latino,less_than_hs,1095,252,0.13,0.027
2021,3_region,0900303,latino,high_school,2050,405,0.24,0.042
2021,3_region,0900303,latino,some_college_aa,2039,343,0.24,0.034
2021,3_region,0900303,latino,bachelors_plus,3433,488,0.4,0.044
2021,3_region,0900303,asian,ages25plus,8889,681,NA,NA
2021,3_region,0900303,asian,less_than_hs,932,266,0.1,0.029
2021,3_region,0900303,asian,high_school,583,152,0.07,0.016
2021,3_region,0900303,asian,some_college_aa,998,277,0.11,0.03
2021,3_region,0900303,asian,bachelors_plus,6376,542,0.72,0.026
2021,3_region,0900303,aian,ages25plus,254,190,NA,NA
2021,3_region,0900303,aian,less_than_hs,0,45,0,0.177
2021,3_region,0900303,aian,high_school,61,96,0.24,0.333
2021,3_region,0900303,aian,some_college_aa,93,124,0.37,0.404
2021,3_region,0900303,aian,bachelors_plus,100,96,0.39,0.237
2021,3_region,0900303,other_race,ages25plus,5603,612,NA,NA
2021,3_region,0900303,other_race,less_than_hs,641,245,0.11,0.042
2021,3_region,0900303,other_race,high_school,1101,271,0.2,0.043
2021,3_region,0900303,other_race,some_college_aa,1144,250,0.2,0.039
2021,3_region,0900303,other_race,bachelors_plus,2717,423,0.48,0.054
2021,3_region,0900304,total,ages25plus,81417,2153,NA,NA
2021,3_region,0900304,total,less_than_hs,5957,606,0.07,0.007
2021,3_region,0900304,total,high_school,23617,1156,0.29,0.012
2021,3_region,0900304,total,some_college_aa,23416,1189,0.29,0.012
2021,3_region,0900304,total,bachelors_plus,28427,1232,0.35,0.012
2021,3_region,0900304,white,ages25plus,68207,1810,NA,NA
2021,3_region,0900304,white,less_than_hs,4364,465,0.06,0.007
2021,3_region,0900304,white,high_school,20097,1064,0.29,0.013
2021,3_region,0900304,white,some_college_aa,19381,1024,0.28,0.013
2021,3_region,0900304,white,bachelors_plus,24365,938,0.36,0.01
2021,3_region,0900304,black,ages25plus,2783,460,NA,NA
2021,3_region,0900304,black,less_than_hs,291,130,0.1,0.043
2021,3_region,0900304,black,high_school,726,214,0.26,0.064
2021,3_region,0900304,black,some_college_aa,842,257,0.3,0.078
2021,3_region,0900304,black,bachelors_plus,924,287,0.33,0.087
2021,3_region,0900304,latino,ages25plus,7148,796,NA,NA
2021,3_region,0900304,latino,less_than_hs,1061,314,0.15,0.041
2021,3_region,0900304,latino,high_school,2149,458,0.3,0.055
2021,3_region,0900304,latino,some_college_aa,2508,448,0.35,0.049
2021,3_region,0900304,latino,bachelors_plus,1430,354,0.2,0.044
2021,3_region,0900304,asian,ages25plus,1837,339,NA,NA
2021,3_region,0900304,asian,less_than_hs,226,105,0.12,0.052
2021,3_region,0900304,asian,high_school,256,124,0.14,0.062
2021,3_region,0900304,asian,some_college_aa,305,174,0.17,0.09
2021,3_region,0900304,asian,bachelors_plus,1050,241,0.57,0.078
2021,3_region,0900304,aian,ages25plus,210,163,NA,NA
2021,3_region,0900304,aian,less_than_hs,38,66,0.18,0.281
2021,3_region,0900304,aian,high_school,19,55,0.09,0.252
2021,3_region,0900304,aian,some_college_aa,126,122,0.6,0.347
2021,3_region,0900304,aian,bachelors_plus,27,66,0.13,0.298
2021,3_region,0900304,other_race,ages25plus,5007,676,NA,NA
2021,3_region,0900304,other_race,less_than_hs,455,231,0.09,0.044
2021,3_region,0900304,other_race,high_school,1749,424,0.35,0.07
2021,3_region,0900304,other_race,some_college_aa,1587,370,0.32,0.06
2021,3_region,0900304,other_race,bachelors_plus,1216,296,0.24,0.049
2021,3_region,0900305,total,ages25plus,74512,2189,NA,NA
2021,3_region,0900305,total,less_than_hs,10913,875,0.15,0.011
2021,3_region,0900305,total,high_school,24153,1177,0.32,0.013
2021,3_region,0900305,total,some_college_aa,20389,1159,0.27,0.013
2021,3_region,0900305,total,bachelors_plus,19057,1138,0.26,0.013
2021,3_region,0900305,white,ages25plus,45473,1624,NA,NA
2021,3_region,0900305,white,less_than_hs,4370,498,0.1,0.01
2021,3_region,0900305,white,high_school,14324,910,0.32,0.017
2021,3_region,0900305,white,some_college_aa,13161,891,0.29,0.017
2021,3_region,0900305,white,bachelors_plus,13618,875,0.3,0.016
2021,3_region,0900305,black,ages25plus,6492,716,NA,NA
2021,3_region,0900305,black,less_than_hs,420,147,0.06,0.021
2021,3_region,0900305,black,high_school,2566,450,0.4,0.054
2021,3_region,0900305,black,some_college_aa,2048,401,0.32,0.051
2021,3_region,0900305,black,bachelors_plus,1458,356,0.22,0.049
2021,3_region,0900305,latino,ages25plus,19442,1207,NA,NA
2021,3_region,0900305,latino,less_than_hs,5847,638,0.3,0.027
2021,3_region,0900305,latino,high_school,6485,704,0.33,0.03
2021,3_region,0900305,latino,some_college_aa,4836,608,0.25,0.027
2021,3_region,0900305,latino,bachelors_plus,2274,429,0.12,0.021
2021,3_region,0900305,asian,ages25plus,2518,429,NA,NA
2021,3_region,0900305,asian,less_than_hs,326,136,0.13,0.049
2021,3_region,0900305,asian,high_school,516,183,0.2,0.064
2021,3_region,0900305,asian,some_college_aa,226,105,0.09,0.039
2021,3_region,0900305,asian,bachelors_plus,1450,348,0.58,0.097
2021,3_region,0900305,aian,ages25plus,320,187,NA,NA
2021,3_region,0900305,aian,less_than_hs,114,123,0.36,0.323
2021,3_region,0900305,aian,high_school,39,68,0.12,0.2
2021,3_region,0900305,aian,some_college_aa,102,97,0.32,0.239
2021,3_region,0900305,aian,bachelors_plus,65,74,0.2,0.198
2021,3_region,0900305,other_race,ages25plus,11024,1056,NA,NA
2021,3_region,0900305,other_race,less_than_hs,2844,558,0.26,0.044
2021,3_region,0900305,other_race,high_school,3802,616,0.34,0.045
2021,3_region,0900305,other_race,some_college_aa,2884,530,0.26,0.041
2021,3_region,0900305,other_race,bachelors_plus,1494,378,0.14,0.032
2021,3_region,0900306,total,ages25plus,87941,2225,NA,NA
2021,3_region,0900306,total,less_than_hs,4636,517,0.05,0.006
2021,3_region,0900306,total,high_school,18428,1099,0.21,0.011
2021,3_region,0900306,total,some_college_aa,19548,1095,0.22,0.011
2021,3_region,0900306,total,bachelors_plus,45329,1509,0.52,0.011
2021,3_region,0900306,white,ages25plus,69889,1843,NA,NA
2021,3_region,0900306,white,less_than_hs,2967,368,0.04,0.005
2021,3_region,0900306,white,high_school,15037,983,0.22,0.013
2021,3_region,0900306,white,some_college_aa,16037,916,0.23,0.012
2021,3_region,0900306,white,bachelors_plus,35848,1207,0.51,0.011
2021,3_region,0900306,black,ages25plus,2919,484,NA,NA
2021,3_region,0900306,black,less_than_hs,195,103,0.07,0.034
2021,3_region,0900306,black,high_school,834,264,0.29,0.077
2021,3_region,0900306,black,some_college_aa,793,221,0.27,0.061
2021,3_region,0900306,black,bachelors_plus,1097,325,0.38,0.092
2021,3_region,0900306,latino,ages25plus,6247,667,NA,NA
2021,3_region,0900306,latino,less_than_hs,1016,287,0.16,0.043
2021,3_region,0900306,latino,high_school,1341,291,0.21,0.041
2021,3_region,0900306,latino,some_college_aa,1462,305,0.23,0.042
2021,3_region,0900306,latino,bachelors_plus,2428,431,0.39,0.055
2021,3_region,0900306,asian,ages25plus,6539,625,NA,NA
2021,3_region,0900306,asian,less_than_hs,359,151,0.05,0.022
2021,3_region,0900306,asian,high_school,441,133,0.07,0.019
2021,3_region,0900306,asian,some_college_aa,842,359,0.13,0.054
2021,3_region,0900306,asian,bachelors_plus,4897,471,0.75,0.008
2021,3_region,0900306,aian,ages25plus,56,138,NA,NA
2021,3_region,0900306,aian,less_than_hs,6,65,0.11,1.13
2021,3_region,0900306,aian,high_school,21,77,0.38,1.018
2021,3_region,0900306,aian,some_college_aa,14,68,0.25,1.046
